,0
2003-09-30,1.0413748
2003-10-01,1.037551
2003-10-02,1.0331657
2003-10-03,1.0418634
2003-10-04,1.0375257
2003-10-05,1.0334541
2003-10-06,1.0376066
2003-10-07,1.0371227
2003-10-08,1.0366956
2003-10-09,1.0371406
2003-10-10,1.0396786
2003-10-11,1.037839
2003-10-12,1.0370741
2003-10-13,1.0381954
2003-10-14,1.0413003
2003-10-15,1.0419223
2003-10-16,1.0417035
2003-10-17,1.0442114
2003-10-18,1.0426121
2003-10-19,1.0425389
2003-10-20,1.0431203
2003-10-21,1.0341849
2003-10-22,1.0399556
2003-10-23,1.0401391
2003-10-24,1.0378302
2003-10-25,1.0393078
2003-10-26,1.0400089
2003-10-27,1.0390489
2003-10-28,1.03748
2003-10-29,1.0388447
2003-10-30,1.0384572
2003-10-31,1.0382601
2003-11-01,1.0385207
2003-11-02,1.0384128
2003-11-03,1.0383979
2003-11-04,1.0384438
2003-11-05,1.0384182
2003-11-06,1.03842
2003-11-07,1.0384274
2003-11-08,1.040275
2003-11-09,1.0375116
2003-11-10,1.0387363
2003-11-11,1.038
2003-11-12,1.0380827
2003-11-13,1.0394115
2003-11-14,1.0384961
2003-11-15,1.038114
2003-11-16,1.0394697
2003-11-17,1.0378139
2003-11-18,1.0388598
2003-11-19,1.038714
2003-11-20,1.0387671
2003-11-21,1.0387803
2003-11-22,1.0363095
2003-11-23,1.0379504
2003-11-24,1.0376775
2003-11-25,1.0361122
2003-11-26,1.0372466
2003-11-27,1.0357527
2003-11-28,1.0363702
2003-11-29,1.0343347
2003-11-30,1.0354862
2003-12-01,1.0318853
2003-12-02,1.0328207
2003-12-03,1.0334413
2003-12-04,1.0331563
2003-12-05,1.0331392
2003-12-06,1.0320946
2003-12-07,1.0327963
2003-12-08,1.0314127
2003-12-09,1.0321009
2003-12-10,1.0320983
2003-12-11,1.030788
2003-12-12,1.0316625
2003-12-13,1.0299047
2003-12-14,1.0307848
2003-12-15,1.0303686
2003-12-16,1.0303526
2003-12-17,1.0302594
2003-12-18,1.0309993
2003-12-19,1.0295639
2003-12-20,1.030448
2003-12-21,1.0303369
2003-12-22,1.0306946
2003-12-23,1.030493
2003-12-24,1.0299331
2003-12-25,1.0303736
2003-12-26,1.0278451
2003-12-27,1.0281831
2003-12-28,1.0288011
2003-12-29,1.0300962
2003-12-30,1.0290256
2003-12-31,1.02974
2004-01-01,1.02962
2004-01-02,1.0290018
2004-01-03,1.0288862
2004-01-04,1.0275066
2004-01-05,1.0266632
2004-01-06,1.0276847
2004-01-07,1.0281713
2004-01-08,1.0275061
2004-01-09,1.017011
2004-01-10,1.0242182
2004-01-11,1.023134
2004-01-12,1.0215605
2004-01-13,1.0229689
2004-01-14,1.0225303
2004-01-15,1.0223529
2004-01-16,1.0223244
2004-01-17,1.0224026
2004-01-18,1.0222055
2004-01-19,1.0230459
2004-01-20,1.0229431
2004-01-21,1.0228572
2004-01-22,1.0229485
2004-01-23,1.0251584
2004-01-24,1.0236534
2004-01-25,1.0243323
2004-01-26,1.0243809
2004-01-27,1.0241721
2004-01-28,1.0251842
2004-01-29,1.0245785
2004-01-30,1.0243955
2004-01-31,1.0247192
2004-02-01,1.0240865
2004-02-02,1.0244005
2004-02-03,1.0244094
2004-02-04,1.0247478
2004-02-05,1.0243475
2004-02-06,1.024901
2004-02-07,1.0246655
2004-02-08,1.0245556
2004-02-09,1.0247073
2004-02-10,1.024203
2004-02-11,1.0244883
2004-02-12,1.0246637
2004-02-13,1.0245739
2004-02-14,1.0245755
2004-02-15,1.02311
2004-02-16,1.0240847
2004-02-17,1.0232664
2004-02-18,1.0234864
2004-02-19,1.0227113
2004-02-20,1.0224977
2004-02-21,1.0218685
2004-02-22,1.0221517
2004-02-23,1.0221722
2004-02-24,1.0226728
2004-02-25,1.0223325
2004-02-26,1.0208676
2004-02-27,1.0219572
2004-02-28,1.0205153
2004-02-29,1.0208141
2004-03-01,1.0210947
2004-03-02,1.021121
2004-03-03,1.0210097
2004-03-04,1.0210751
2004-03-05,1.0210685
2004-03-06,1.0217676
2004-03-07,1.0225395
2004-03-08,1.0222377
2004-03-09,1.0239099
2004-03-10,1.0228947
2004-03-11,1.0233419
2004-03-12,1.023382
2004-03-13,1.0228173
2004-03-14,1.0231799
2004-03-15,1.0229176
2004-03-16,1.0220962
2004-03-17,1.0227308
2004-03-18,1.0218757
2004-03-19,1.0222338
2004-03-20,1.0224562
2004-03-21,1.0221883
2004-03-22,1.0218931
2004-03-23,1.0221488
2004-03-24,1.021685
2004-03-25,1.0218868
2004-03-26,1.0219067
2004-03-27,1.0215776
2004-03-28,1.02179
2004-03-29,1.0222113
2004-03-30,1.0218596
2004-03-31,1.0221695
2004-04-01,1.0220803
2004-04-02,1.0220367
2004-04-03,1.0198569
2004-04-04,1.0213212
2004-04-05,1.019555
