,0
2019-04-03,998149
2019-04-05,998954
2019-04-06,999897
2019-04-07,998395
2019-04-08,995536
2019-04-09,994493
2019-04-10,992532
2019-04-11,992782
2019-04-12,994784
2019-04-13,994481
2019-04-14,996626
2019-04-15,993596
2019-04-16,992146
2019-04-17,991788
2019-04-18,991197
2019-04-19,995448
2019-04-20,996238
2019-04-21,997239
2019-04-22,998050
2019-04-23,0
2019-04-24,995800
2019-04-25,993345
2019-04-26,989775
2019-04-27,992648
2019-04-28,994407
2019-04-29,994846
2019-04-30,998293
2019-05-01,996940
2019-05-02,995596
2019-05-03,996563
2019-05-04,996254
2019-05-05,996674
2019-05-06,998609
2019-05-07,996727
2019-05-08,996953
2019-05-09,994982
2019-05-10,991586
2019-05-11,992091
2019-05-12,992654
2019-05-13,993313
2019-05-14,996899
2019-05-15,996586
2019-05-16,997718
2019-05-17,998552
2019-05-18,997063
2019-05-19,997720
2019-05-20,998207
2019-05-21,997755
2019-05-22,997354
2019-05-23,997043
2019-05-24,998944
2019-05-25,997848
2019-05-26,997788
2019-05-27,998035
2019-05-28,997901
2019-05-29,997940
2019-05-30,997188
2019-05-31,997873
2019-06-01,998065
2019-06-02,1000618
2019-06-03,1000000
2019-06-04,998731
2019-06-05,997564
2019-06-06,998167
2019-06-07,998538
2019-06-08,995256
2019-06-09,996156
2019-06-10,989268
2019-06-11,989299
2019-06-12,989373
2019-06-13,989448
2019-06-14,993083
2019-06-15,995608
2019-06-16,994709
2019-06-17,994598
2019-06-18,990114
2019-06-19,990966
2019-06-20,990902
2019-06-21,989546
2019-06-22,995240
2019-06-23,994055
2019-06-24,994562
2019-06-25,994911
2019-06-26,992730
2019-06-27,992690
2019-06-28,988555
2019-06-29,988485
2019-06-30,988058
2019-07-01,994081
2019-07-02,996980
2019-07-03,995943
2019-07-04,995667
2019-07-05,989251
2019-07-06,989060
2019-07-07,987175
2019-07-08,988368
2019-07-09,991281
2019-07-10,992675
2019-07-11,996104
2019-07-12,995083
2019-07-13,991334
2019-07-14,986195
2019-07-15,986650
2019-07-16,987754
2019-07-17,991042
2019-07-18,992600
2019-07-19,991621
2019-07-20,988984
2019-07-21,983851
2019-07-22,984769
2019-07-23,984338
2019-07-24,990123
2019-07-25,993798
2019-07-26,996863
2019-07-27,997619
2019-07-28,995661
2019-07-29,995239
2019-07-30,995179
2019-07-31,994772
2019-08-01,993239
2019-08-02,990019
2019-08-03,993030
2019-08-04,992510
2019-08-05,993819
2019-08-06,990054
2019-08-07,991035
2019-08-08,989337
2019-08-09,986969
2019-08-10,989531
2019-08-11,990115
2019-08-12,984887
2019-08-13,985270
2019-08-14,988041
2019-08-15,983307
2019-08-16,989208
2019-08-17,989989
2019-08-18,982172
2019-08-19,983379
2019-08-20,984345
2019-08-21,985660
2019-08-22,993373
2019-08-23,992174
2019-08-24,995396
2019-08-25,1000953
2019-08-26,1001453
2019-08-27,992916
2019-08-28,994093
2019-08-29,993706
2019-08-30,994033
2019-08-31,993087
2019-09-01,994674
2019-09-02,997387
2019-09-03,998073
2019-09-04,997218
2019-09-05,996151
2019-09-06,993091
2019-09-07,989274
2019-09-08,990709
2019-09-09,0
2019-09-10,988540
2019-09-11,988110
2019-09-12,981945
2019-09-13,982778
2019-09-14,985849
2019-09-15,987901
2019-09-16,988476
2019-09-17,989860
2019-09-18,987125
2019-09-19,986656
2019-09-20,989428
2019-09-21,990118
2019-09-22,993643
2019-09-23,992706
2019-09-24,994287
2019-09-25,991803
2019-09-26,990001
2019-09-27,990349
2019-09-28,990071
2019-09-29,992893
2019-09-30,993400
2019-10-01,996319
2019-10-02,904524
2019-10-03,909733
2019-10-04,909454
2019-10-05,902979
2019-10-06,996201
2019-10-07,993613
2019-10-08,992914
2019-10-09,993729
2019-10-10,994799
2019-10-11,996028
2019-10-12,997167
2019-10-13,995269
2019-10-14,992740
2019-10-15,996231
2019-10-16,993922
2019-10-17,996911
2019-10-18,995199
2019-10-19,993444
2019-10-20,993726
2019-10-21,992172
2019-10-22,993689
2019-10-23,994595
2019-10-24,996134
2019-10-25,995343
2019-10-26,995065
2019-10-27,992713
2019-10-28,993007
2019-10-29,992759
2019-10-30,993598
2019-10-31,994679
2019-11-01,993620
2019-11-02,996498
2019-11-03,987290
2019-11-04,993818
2019-11-05,988272
2019-11-06,993182
2019-11-07,994635
2019-11-08,995139
2019-11-09,995638
2019-11-10,995909
2019-11-11,996946
2019-11-12,995029
2019-11-13,996246
2019-11-14,996270
2019-11-15,994199
2019-11-16,997236
2019-11-17,996121
2019-11-18,995354
2019-11-19,994995
2019-11-20,996181
2019-11-21,996642
2019-11-22,997889
2019-11-23,996255
2019-11-24,0
2019-11-25,990914
2019-11-26,991828
2019-11-27,992112
2019-11-28,993191
2019-11-29,995275
2019-11-30,994611
2019-12-01,996252
2019-12-02,995121
2019-12-03,995392
2019-12-04,995339
2019-12-05,990598
2019-12-06,997385
2019-12-07,995883
2019-12-08,997294
2019-12-09,0
2019-12-10,996542
2019-12-11,993099
2019-12-12,991088
2019-12-13,989660
2019-12-14,988275
2019-12-15,993988
2019-12-16,994466
2019-12-17,996848
2019-12-18,998220
2019-12-19,996301
2019-12-20,997065
2019-12-21,995972
2019-12-22,996608
2019-12-23,995337
2019-12-24,996552
2019-12-25,994728
2019-12-26,994205
2019-12-27,991220
2019-12-28,989333
2019-12-29,992776
2019-12-30,992515
2019-12-31,997791
2020-01-01,998313
2020-01-02,995529
2020-01-03,0
2020-01-04,991400
2020-01-05,990283
2020-01-06,990204
2020-01-07,993024
2020-01-08,0
2020-01-09,996646
2020-01-10,993578
2020-01-11,993456
2020-01-12,990033
2020-01-13,991141
2020-01-14,992851
2020-01-15,993302
2020-01-16,996478
2020-01-17,996336
2020-01-18,995801
2020-01-19,994865
2020-01-20,994243
2020-01-21,994225
2020-01-22,992341
2020-01-23,995586
2020-01-24,996184
2020-01-25,995327
2020-01-26,995943
2020-01-27,995808
2020-01-28,993736
2020-01-29,994374
2020-01-30,992645
2020-01-31,991561
2020-02-01,994709
2020-02-02,993731
2020-02-03,993389
2020-02-04,0
2020-02-05,993653
2020-02-06,993982
2020-02-07,992954
2020-02-08,994758
2020-02-09,994082
2020-02-10,992087
2020-02-11,992198
2020-02-12,991297
2020-02-13,990404
2020-02-14,993220
2020-02-15,991421
2020-02-16,990438
2020-02-17,993771
2020-02-18,994958
2020-02-19,997739
2020-02-20,997743
2020-02-21,996154
2020-02-22,995018
2020-02-23,993758
2020-02-24,995316
2020-02-25,994941
2020-02-26,997817
2020-02-27,995538
2020-02-28,996356
2020-02-29,992858
2020-03-01,992145
2020-03-02,995223
2020-03-03,994238
2020-03-04,997856
2020-03-05,994225
2020-03-06,995185
2020-03-07,0
2020-03-08,994379
2020-03-09,992577
2020-03-10,739873
2020-03-11,-1374292
2020-03-12,-1371044
2020-03-13,-1416371
2020-03-14,-1377073
2020-03-15,997998
2020-03-16,995554
2020-03-17,994090
2020-03-18,996508
2020-03-19,995739
2020-03-20,999140
