,0
2014-06-25,989295
2014-06-26,988470
2014-06-27,979334
2014-06-28,979213
2014-06-29,975382
2014-06-30,974625
2014-07-01,982684
2014-07-02,984057
2014-07-03,988491
2014-07-04,988468
2014-07-05,988996
2014-07-06,985491
2014-07-07,989047
2014-07-08,988292
2014-07-09,988816
2014-07-10,990140
2014-07-11,985364
2014-07-12,985236
2014-07-13,981141
2014-07-14,983498
2014-07-15,984930
2014-07-16,986998
2014-07-17,981316
2014-07-18,980749
2014-07-19,979641
2014-07-20,975780
2014-07-21,984423
2014-07-22,977433
2014-07-23,981071
2014-07-24,980239
2014-07-25,979381
2014-07-26,984612
2014-07-27,982811
2014-07-28,987133
2014-07-29,980799
2014-07-30,982384
2014-07-31,979135
2014-08-01,980288
2014-08-02,985223
2014-08-03,986799
2014-08-04,981007
2014-08-05,972466
2014-08-06,971980
2014-08-07,956575
2014-08-08,967089
2014-08-09,963764
2014-08-10,967989
2014-08-11,980452
2014-08-12,978674
2014-08-13,973895
2014-08-14,966539
2014-08-15,969525
2014-08-16,968030
2014-08-17,984175
2014-08-18,989009
2014-08-19,988324
2014-08-20,989146
2014-08-21,983789
2014-08-22,983774
2014-08-23,980408
2014-08-24,983740
2014-08-25,976629
2014-08-26,978564
2014-08-27,977534
2014-08-28,975091
2014-08-29,987198
2014-08-30,975644
2014-08-31,980368
2014-09-01,973339
2014-09-02,973957
2014-09-03,978411
2014-09-04,978177
2014-09-05,984568
2014-09-06,979755
2014-09-07,984640
2014-09-08,971484
2014-09-09,0
2014-09-10,968184
2014-09-11,970903
2014-09-12,978669
2014-09-13,977776
2014-09-14,986871
2014-09-15,983934
2014-09-16,988510
2014-09-17,975795
2014-09-18,977522
2014-09-19,978291
2014-09-20,979538
2014-09-21,991328
2014-09-22,987929
2014-09-23,988718
2014-09-24,981637
2014-09-25,984450
2014-09-26,985204
2014-09-27,985751
2014-09-28,991430
2014-09-29,988068
2014-09-30,989378
2014-10-01,982005
2014-10-02,982832
2014-10-03,983315
2014-10-04,983996
2014-10-05,985904
2014-10-06,985095
2014-10-07,984732
2014-10-08,981904
2014-10-09,987516
2014-10-10,980574
2014-10-11,983079
2014-10-12,979898
2014-10-13,980304
2014-10-14,983639
2014-10-15,981037
2014-10-16,984636
2014-10-17,974253
2014-10-18,978300
2014-10-19,971318
2014-10-20,974523
2014-10-21,975147
2014-10-22,974704
2014-10-23,982841
2014-10-24,975857
2014-10-25,985709
2014-10-26,976877
2014-10-27,978699
2014-10-28,973685
2014-10-29,972307
2014-10-30,979299
2014-10-31,975650
2014-11-01,986349
2014-11-02,981575
2014-11-03,982904
2014-11-04,982397
2014-11-05,982373
2014-11-06,978765
2014-11-07,978409
2014-11-08,979204
2014-11-09,972962
2014-11-10,982448
2014-11-11,970023
2014-11-12,972450
2014-11-13,977605
2014-11-14,976974
2014-11-15,988861
2014-11-16,986781
2014-11-17,983689
2014-11-18,975397
2014-11-19,977357
2014-11-20,977906
2014-11-21,983039
2014-11-22,990539
2014-11-23,989599
2014-11-24,989814
2014-11-25,979929
2014-11-26,980528
2014-11-27,971970
2014-11-28,974988
2014-11-29,983733
2014-11-30,984164
2014-12-01,990632
2014-12-02,986219
2014-12-03,983563
2014-12-04,981380
2014-12-05,984640
2014-12-06,985430
2014-12-07,989103
2014-12-08,984509
2014-12-09,984849
2014-12-10,985372
2014-12-11,977230
2014-12-12,982394
2014-12-13,978443
2014-12-14,980253
2014-12-15,984286
2014-12-16,985060
2014-12-17,983467
2014-12-18,979494
2014-12-19,981734
2014-12-20,976080
2014-12-21,981037
2014-12-22,981992
2014-12-23,982994
2014-12-24,987304
2014-12-25,986427
2014-12-26,984141
2014-12-27,980634
2014-12-28,980836
2014-12-29,969711
2014-12-30,973920
2014-12-31,970264
2015-01-01,970983
2015-01-02,977362
2015-01-03,974937
2015-01-04,981151
2015-01-05,979998
2015-01-06,982999
2015-01-07,975897
2015-01-08,976438
2015-01-09,968832
2015-01-10,970501
2015-01-11,978005
2015-01-12,971100
2015-01-13,980554
2015-01-14,980025
2015-01-15,982233
2015-01-16,981258
2015-01-17,981701
2015-01-18,979183
2015-01-19,976907
2015-01-20,982286
2015-01-21,968634
2015-01-22,970105
2015-01-23,965513
2015-01-24,967114
2015-01-25,969691
2015-01-26,971099
2015-01-27,973933
2015-01-28,966329
2015-01-29,974411
2015-01-30,969034
2015-01-31,972675
2015-02-01,976611
2015-02-02,978002
2015-02-03,977305
2015-02-04,974773
2015-02-05,976759
2015-02-06,967582
2015-02-07,974006
2015-02-08,973677
2015-02-09,976506
2015-02-10,979839
2015-02-11,980001
2015-02-12,979109
2015-02-13,972685
2015-02-14,979558
2015-02-15,975528
2015-02-16,980135
2015-02-17,971861
2015-02-18,971505
2015-02-19,969916
2015-02-20,966139
2015-02-21,978893
2015-02-22,974549
2015-02-23,980056
2015-02-24,982374
2015-02-25,983310
2015-02-26,982230
2015-02-27,981221
2015-02-28,976783
2015-03-01,970761
2015-03-02,973560
2015-03-03,962117
2015-03-04,966666
2015-03-05,966496
2015-03-06,968918
2015-03-07,977839
2015-03-08,975863
2015-03-09,981314
2015-03-10,973089
2015-03-11,975834
2015-03-12,976015
2015-03-13,976572
2015-03-14,983698
2015-03-15,981668
2015-03-16,979642
2015-03-17,975022
2015-03-18,975146
2015-03-19,967521
2015-03-20,972651
2015-03-21,975184
2015-03-22,975922
2015-03-23,982784
2015-03-24,979504
2015-03-25,981661
2015-03-26,970933
2015-03-27,970902
2015-03-28,969432
2015-03-29,970344
2015-03-30,976010
2015-03-31,979290
2015-04-06,961464
2015-04-07,974663
2015-04-08,974878
2015-04-09,975242
2015-04-10,977796
2015-04-11,969732
2015-04-12,972009
2015-04-13,971916
2015-04-14,977507
2015-04-15,968773
2015-04-16,970417
2015-04-17,972168
2015-04-18,966951
2015-04-19,984233
2015-04-20,970167
2015-04-21,970899
2015-04-22,969265
2015-04-23,969057
2015-04-24,979307
2015-04-25,976317
2015-04-26,980828
2015-04-27,968573
2015-04-28,964744
2015-04-29,959722
2015-04-30,959301
2015-05-01,970843
2015-05-02,978710
2015-05-03,985250
2015-05-04,973647
2015-05-05,972705
2015-05-06,957253
2015-05-07,960526
2015-05-08,962010
2015-05-09,964174
2015-05-10,975228
2015-05-11,972668
2015-05-12,981896
2015-05-13,974654
2015-05-14,978243
2015-05-15,977906
2015-05-16,980606
2015-05-17,980381
