,2
2004-09-20,1.0084529
2004-09-21,1.0065786
2004-09-22,1.0076603
2004-09-23,1.0068761
2004-09-24,1.0062388
2004-09-25,1.004455
2004-09-26,1.0053763
2004-09-27,1.0053563
2004-09-28,1.0062711
2004-09-29,1.0056679
2004-09-30,1.006602
2004-10-01,1.0061806
2004-10-02,1.0056973
2004-10-03,1.0082211
2004-10-04,1.0066979
2004-10-05,1.0074773
2004-10-06,1.0074649
2004-10-07,1.008588
2004-10-08,1.0078431
2004-10-09,1.0093039
2004-10-10,1.0086901
2004-10-11,1.0073647
2004-10-12,1.0090333
2004-10-13,1.0083629
2004-10-14,1.007641
2004-10-15,1.0083468
2004-10-16,1.0077187
2004-10-17,1.0079023
2004-10-18,1.0072849
2004-10-19,1.0075805
2004-10-20,1.0075892
2004-10-21,1.0076859
2004-10-22,1.0076185
2004-10-23,1.0074207
2004-10-24,1.0075749
2004-10-25,1.0085163
2004-10-26,1.0085543
2004-10-27,1.0136805
2004-10-28,1.0103779
2004-10-29,1.0108683
2004-10-30,1.0120702
2004-10-31,1.0111052
2004-11-01,1.01143
2004-11-02,1.011535
2004-11-03,1.0111511
2004-11-04,1.0117636
2004-11-05,1.0114832
2004-11-06,1.0109895
2004-11-07,1.0114121
2004-11-08,1.010425
2004-11-09,1.0109421
2004-11-10,1.0108147
2004-11-11,1.0107303
2004-11-12,1.0145605
2004-11-13,1.0109897
2004-11-14,1.0120925
2004-11-15,1.0122114
2004-11-16,1.0117643
2004-11-17,1.0120951
2004-11-18,1.0120236
2004-11-19,1.0119609
2004-11-20,1.0120265
2004-11-21,1.0120035
2004-11-22,1.0118248
2004-11-23,1.0119518
2004-11-24,1.0119056
2004-11-25,1.0118942
2004-11-26,1.0117774
2004-11-27,1.0122727
2004-11-28,1.0166398
2004-11-29,1.0132809
2004-11-30,1.014064
2004-12-01,1.0139331
2004-12-02,1.0137595
2004-12-03,1.012694
2004-12-04,1.0134624
2004-12-05,1.012285
2004-12-06,1.0127804
2004-12-07,1.0128429
2004-12-08,1.0121324
2004-12-09,1.0125855
2004-12-10,1.0122389
2004-12-11,1.0123191
2004-12-12,1.0124304
2004-12-13,1.0120382
2004-12-14,1.0134733
2004-12-15,1.0116593
2004-12-16,1.0123901
2004-12-17,1.0116799
2004-12-18,1.0119094
2004-12-19,1.011812
2004-12-20,1.0118003
2004-12-21,1.0108992
2004-12-22,1.0111585
2004-12-23,1.0112859
2004-12-24,1.0108602
2004-12-25,1.0111014
2004-12-26,1.0102575
2004-12-27,1.0107398
2004-12-28,1.0108764
2004-12-29,1.0108768
2004-12-30,1.0116938
2004-12-31,1.0109382
2005-01-01,1.0111698
2005-01-02,1.0113285
2005-01-03,1.0111454
2005-01-04,1.0118649
2005-01-05,1.0114456
2005-01-06,1.0109078
2005-01-07,1.0110708
2005-01-08,1.0111415
2005-01-09,1.0114566
2005-01-10,1.0112228
2005-01-11,1.0111359
2005-01-12,1.0112717
2005-01-13,1.0102341
2005-01-14,1.0110427
2005-01-15,1.01133
2005-01-16,1.0115798
2005-01-17,1.0113173
2005-01-18,1.0109494
2005-01-19,1.0112818
2005-01-20,1.0121436
2005-01-21,1.0114578
2005-01-22,1.0109665
2005-01-23,1.0117784
2005-01-24,1.0114009
2005-01-25,1.0106199
2005-01-26,1.0112664
2005-01-27,1.0114543
2005-01-28,1.0111135
2005-01-29,1.0116665
2005-01-30,1.0113212
2005-01-31,1.0114969
2005-02-01,1.0111006
2005-02-02,1.0113062
2005-02-03,1.0106456
2005-02-04,1.011017
2005-02-05,1.0100207
2005-02-06,1.010561
2005-02-07,1.01095
2005-02-08,1.0104359
2005-02-09,1.010649
2005-02-10,1.0109957
2005-02-11,1.0106934
2005-02-12,1.010706
2005-02-13,1.0107981
2005-02-14,1.010791
2005-02-15,1.0104353
2005-02-16,1.0109216
2005-02-17,1.0102394
2005-02-18,1.0105317
2005-02-19,1.0114622
2005-02-20,1.0107448
2005-02-21,1.0108657
2005-02-22,1.0110244
2005-02-23,1.0105062
2005-02-24,1.0101644
2005-02-25,1.0105641
2005-02-26,1.0098147
2005-02-27,1.0101802
2005-02-28,1.0075141
2005-03-01,1.0091726
2005-03-02,1.0098436
2005-03-03,1.0086929
2005-03-04,1.0173694
2005-03-05,1.013087
2005-03-06,1.0130401
2005-03-07,1.0142095
2005-03-08,1.0134454
2005-03-09,1.0135584
2005-03-10,1.0137377
2005-03-11,1.0136288
2005-03-12,1.013787
2005-03-13,1.0137178
2005-03-14,1.0136534
2005-03-15,1.0137194
2005-03-16,1.0142586
2005-03-17,1.0138772
2005-03-18,1.0145447
2005-03-19,1.0144182
2005-03-20,1.0150069
2005-03-21,1.0154787
2005-03-22,1.0149672
2005-03-23,1.0150113
2005-03-24,1.0151525
2005-03-25,1.0143802
2005-03-26,1.0148481
2005-03-28,1.0143962
2005-03-29,1.0145415
2005-03-30,1.0148643
2005-03-31,1.0146006
2005-04-01,1.0143123
2005-04-02,1.0145924
2005-04-03,1.0145636
2005-04-04,1.0145925
2005-04-05,1.0149616
2005-04-06,1.0149971
2005-04-07,1.0148505
2005-04-08,1.0146533
2005-04-09,1.0148336
2005-04-10,1.013995
2005-04-12,1.0140648
2005-04-13,1.014788
2005-04-14,1.0142833
2005-04-15,1.0141697
2005-04-16,1.0144136
2005-04-17,1.0137734
2005-04-18,1.0141188
2005-04-19,1.014076
2005-04-20,1.0143274
2005-04-21,1.0149425
2005-04-22,1.0146738
2005-04-23,1.0146478
2005-04-24,1.0149279
2005-04-25,1.0147499
2005-04-26,1.0134927
2005-04-27,1.014389
2005-04-28,1.0139321
2005-04-29,1.0132731
2005-04-30,1.0138636
2005-05-01,1.0132158
2005-05-02,1.0134501
2005-05-03,1.0132511
2005-05-04,1.0133057
2005-05-05,1.014059
2005-05-06,1.0137975
2005-05-07,1.0137726
2005-05-08,1.0164589
2005-05-09,1.0146763
2005-05-10,1.0145799
2005-05-11,1.0152375
2005-05-12,1.0176721
2005-05-13,1.0158255
2005-05-14,1.0157346
2005-05-15,1.0163735
2005-05-16,1.015978
2005-05-17,1.0152023
2005-05-18,1.0158511
2005-05-19,1.0156623
2005-05-20,1.0155718
2005-05-21,1.0160604
2005-05-22,1.0147189
2005-05-23,1.0148972
