,0
2015-06-06,994291
2015-06-07,994459
2015-06-08,994068
2015-06-09,993365
2015-06-10,992893
2015-06-11,986723
2015-06-12,986913
2015-06-13,987613
2015-06-14,988330
2015-06-15,994290
2015-06-16,995285
2015-06-17,995365
2015-06-18,996257
2015-06-19,996882
2015-06-20,997073
2015-06-21,995718
2015-06-22,993183
2015-06-23,993388
2015-06-24,992685
2015-06-25,994805
2015-06-26,996063
2015-06-27,995027
2015-06-28,995538
2015-06-29,994856
2015-06-30,995592
2015-07-01,996023
2015-07-02,996250
2015-07-03,995338
2015-07-04,995307
2015-07-05,995798
2015-07-06,985753
2015-07-07,986828
2015-07-08,981984
2015-07-09,981423
2015-07-10,990199
2015-07-11,985782
2015-07-12,983733
2015-07-13,979432
2015-07-14,978220
2015-07-15,975039
2015-07-16,978907
2015-07-17,981569
2015-07-18,983071
2015-07-19,986834
2015-07-20,987193
2015-07-21,988200
2015-07-22,987116
2015-07-23,990253
2015-07-24,991956
2015-07-25,948322
2015-07-26,946920
2015-07-27,947467
2015-07-28,946458
2015-07-29,989720
2015-07-30,991203
2015-07-31,989710
2015-08-01,989826
2015-08-02,989104
2015-08-03,990147
2015-08-04,988049
2015-08-05,988193
2015-08-06,988958
2015-08-07,982788
2015-08-08,985601
2015-08-09,985224
2015-08-10,984487
2015-08-11,990269
2015-08-12,990268
2015-08-13,990234
2015-08-14,991216
2015-08-15,990976
2015-08-16,991329
2015-08-17,992137
2015-08-18,991748
2015-08-19,984865
2015-08-20,984046
2015-08-21,984223
2015-08-22,985167
2015-08-23,990737
2015-08-24,990767
2015-08-25,990740
2015-08-26,990620
2015-08-27,991378
2015-08-28,988997
2015-08-29,989151
2015-08-30,988247
2015-08-31,988693
2015-09-01,989201
2015-09-02,988230
2015-09-03,988148
2015-09-04,988112
2015-09-05,990157
2015-09-06,991297
2015-09-07,992929
2015-09-08,993659
2015-09-09,993514
2015-09-10,993209
2015-09-11,990940
2015-09-12,989986
2015-09-13,991352
2015-09-14,991042
2015-09-15,988732
2015-09-16,989548
2015-09-17,988715
2015-09-18,989205
2015-09-19,991478
2015-09-20,991394
2015-09-21,991481
2015-09-22,992098
2015-09-23,993518
2015-09-24,987613
2015-09-25,987426
2015-09-26,987328
2015-09-27,987638
2015-09-28,992685
2015-09-29,992087
2015-09-30,991960
2015-10-01,991903
2015-10-02,993292
2015-10-03,994475
2015-10-04,994282
2015-10-05,993945
2015-10-06,993692
2015-10-07,993411
2015-10-08,992327
2015-10-09,993572
2015-10-10,993821
2015-10-11,992865
2015-10-12,994005
2015-10-13,992157
2015-10-14,990223
2015-10-15,991909
2015-10-16,992588
2015-10-17,993445
2015-10-18,995579
2015-10-19,994993
2015-10-20,994276
2015-10-21,994090
2015-10-22,993840
2015-10-23,992899
2015-10-24,992694
2015-10-25,993070
2015-10-26,992373
2015-10-27,992695
2015-10-28,992263
2015-10-29,992131
2015-10-30,992155
2015-10-31,992904
2015-11-01,989679
2015-11-02,990457
2015-11-03,991243
2015-11-04,991623
2015-11-05,996014
2015-11-06,996085
2015-11-07,996377
2015-11-08,996691
2015-11-09,997215
2015-11-10,997586
2015-11-11,997375
2015-11-12,997134
2015-11-13,997181
2015-11-14,996960
2015-11-15,998184
2015-11-16,997325
2015-11-17,997427
2015-11-18,996123
2015-11-19,995366
2015-11-20,995607
2015-11-21,994421
2015-11-22,995756
2015-11-23,995091
2015-11-24,994880
2015-11-25,995323
2015-11-26,994797
2015-11-27,994745
2015-11-28,995427
2015-11-29,994908
2015-11-30,994694
2015-12-01,994503
2015-12-02,993658
2015-12-03,993772
2015-12-04,992965
2015-12-05,993679
2015-12-06,993741
2015-12-07,993532
2015-12-08,993631
2015-12-09,992807
2015-12-10,993412
2015-12-11,993111
2015-12-12,992611
2015-12-13,991857
2015-12-14,991485
2015-12-15,992022
2015-12-16,992202
2015-12-17,993436
2015-12-18,992501
2015-12-19,992596
2015-12-20,992925
2015-12-21,992551
2015-12-22,992935
2015-12-23,992191
2015-12-24,991321
2015-12-25,991497
2015-12-26,991823
2015-12-27,992407
2015-12-28,993647
2015-12-29,993022
2015-12-30,993658
2015-12-31,992752
2016-01-01,992446
2016-01-02,993439
2016-01-03,992957
2016-01-04,992920
2016-01-05,990925
2016-01-06,990901
2016-01-07,990426
2016-01-08,991780
2016-01-09,993696
2016-01-10,993856
2016-01-11,994593
2016-01-12,994224
2016-01-13,994386
2016-01-14,993430
2016-01-15,993310
2016-01-16,992114
2016-01-17,991967
2016-01-18,991357
2016-01-19,991565
2016-01-20,991510
2016-01-21,991637
2016-01-22,992293
2016-01-23,990821
2016-01-24,992503
2016-01-25,991588
2016-01-26,992342
2016-01-27,992853
2016-01-28,992136
2016-01-29,993371
2016-01-30,993087
2016-01-31,994068
2016-02-01,993748
2016-02-02,994068
2016-02-03,993044
2016-02-04,993664
2016-02-05,993686
2016-02-06,992852
2016-02-07,993777
2016-02-08,991458
2016-02-09,991861
2016-02-10,990545
2016-02-11,990954
2016-02-12,991335
2016-02-13,991975
2016-02-14,991395
2016-02-15,990388
2016-02-16,990607
2016-02-17,988846
2016-02-18,991164
2016-02-19,991172
2016-02-20,992007
2016-02-21,993432
2016-02-22,992219
2016-02-23,992556
2016-02-24,991952
2016-02-25,991542
2016-02-26,990835
2016-02-27,991718
2016-02-28,992092
2016-02-29,992944
2016-03-01,994960
2016-03-02,992244
2016-03-03,993279
2016-03-04,990868
2016-03-05,991227
2016-03-06,992827
2016-03-07,991975
2016-03-08,993616
2016-03-09,993129
2016-03-10,993975
2016-03-11,993509
2016-03-12,993912
2016-03-13,993444
2016-03-14,993142
2016-03-15,993311
2016-03-16,993794
2016-03-17,993759
2016-03-18,992975
2016-03-19,992910
2016-03-20,991208
2016-03-21,991582
2016-03-22,991510
2016-03-23,992270
2016-03-24,992981
2016-03-25,993080
2016-03-26,993825
2016-03-27,992314
2016-03-28,992927
2016-03-29,992126
2016-03-30,992812
2016-03-31,993190
2016-04-01,993221
2016-04-02,993941
2016-04-03,993068
2016-04-04,993912
2016-04-05,992430
2016-04-06,992018
2016-04-07,990812
2016-04-08,991004
2016-04-09,991444
2016-04-10,991913
2016-04-11,992939
2016-04-12,992321
2016-04-13,993231
2016-04-14,992234
2016-04-15,992904
2016-04-16,992466
2016-04-17,992547
2016-04-18,993387
2016-04-19,992643
2016-04-20,993722
2016-04-21,992043
2016-04-22,992454
2016-04-23,993216
2016-04-24,991319
2016-04-25,992950
2016-04-26,992936
2016-04-27,993113
2016-04-28,994659
2016-04-29,994615
2016-04-30,993517
2016-05-01,985603
2016-05-02,984257
2016-05-03,984927
2016-05-04,984967
2016-05-05,992539
2016-05-06,994316
2016-05-07,992374
2016-05-08,993885
2016-05-09,993700
2016-05-10,993089
2016-05-11,993603
2016-05-12,992256
2016-05-13,993162
2016-05-14,993369
2016-05-15,994158
2016-05-16,993581
2016-05-17,993465
2016-05-18,992998
2016-05-19,993871
2016-05-20,993658
2016-05-21,993321
2016-05-22,994359
2016-05-23,992138
2016-05-24,994295
2016-05-25,993757
2016-05-26,993825
2016-05-27,995563
2016-05-28,991865
2016-05-29,992114
2016-05-30,991699
2016-05-31,991582
2016-06-01,994391
2016-06-02,991894
2016-06-03,992036
2016-06-04,989824
2016-06-05,987899
2016-06-06,990191
2016-06-07,988409
2016-06-08,989546
2016-06-09,991990
2016-06-10,992156
2016-06-11,994137
2016-06-12,990703
2016-06-13,989275
2016-06-14,989127
2016-06-15,988766
2016-06-16,993493
2016-06-17,994496
2016-06-18,991757
2016-06-19,990702
2016-06-20,990411
2016-06-21,990240
2016-06-22,993384
2016-06-23,983405
2016-06-24,979163
2016-06-25,979104
2016-06-26,978710
2016-06-27,988841
2016-06-28,989619
2016-06-29,987979
2016-06-30,987103
2016-07-01,986548
2016-07-02,989645
2016-07-03,989240
2016-07-04,990505
2016-07-05,989189
2016-07-06,988909
2016-07-07,990004
2016-07-08,989466
2016-07-09,992661
2016-07-10,989915
2016-07-11,991454
2016-07-12,991381
2016-07-13,991405
2016-07-14,994470
2016-07-15,992787
2016-07-16,992144
2016-07-17,991412
2016-07-18,991115
2016-07-19,956208
2016-07-20,957166
2016-07-21,957383
2016-07-22,957964
2016-07-23,994874
2016-07-24,994073
2016-07-25,992287
2016-07-26,990511
2016-07-27,989475
2016-07-28,989085
2016-07-29,990770
2016-07-30,989992
2016-07-31,990276
2016-08-01,992114
2016-08-02,991522
2016-08-03,993141
2016-08-04,992241
2016-08-05,991525
2016-08-06,991153
2016-08-07,991308
2016-08-08,992381
2016-08-09,991855
2016-08-10,992137
2016-08-11,992932
2016-08-12,992638
2016-08-13,989005
2016-08-14,988959
2016-08-15,981161
2016-08-16,981258
2016-08-17,985988
2016-08-18,986445
2016-08-19,991761
2016-08-20,991904
2016-08-21,990866
2016-08-22,990174
2016-08-23,990252
2016-08-24,990899
2016-08-25,991479
2016-08-26,990749
2016-08-27,989934
2016-08-28,988636
2016-08-29,988285
2016-08-30,989591
2016-08-31,971275
2016-09-01,971413
2016-09-02,972677
2016-09-03,972287
2016-09-04,991916
2016-09-05,990564
2016-09-06,988856
2016-09-07,988906
2016-09-08,989888
2016-09-09,992545
2016-09-10,992779
2016-09-11,985870
2016-09-12,982957
2016-09-13,981613
2016-09-14,981857
2016-09-15,988082
2016-09-16,992041
2016-09-17,992687
2016-09-18,993503
2016-09-19,994372
2016-09-20,993960
2016-09-21,993995
2016-09-22,994123
2016-09-23,994321
2016-09-24,994286
2016-09-25,993983
2016-09-26,988089
2016-09-27,988297
2016-09-28,986477
2016-09-29,986635
2016-09-30,990839
2016-10-01,990674
2016-10-02,991599
2016-10-03,989802
2016-10-04,990206
2016-10-05,987905
2016-10-06,989600
2016-10-07,990309
2016-10-08,991053
2016-10-09,992428
2016-10-10,990136
2016-10-11,988447
2016-10-12,987201
2016-10-13,987881
2016-10-14,986818
2016-10-15,990314
2016-10-16,990407
2016-10-17,991351
2016-10-18,993042
2016-10-19,991067
2016-10-20,992449
2016-10-21,989301
2016-10-22,990578
2016-10-23,990778
2016-10-24,990520
2016-10-25,992603
2016-10-26,992096
2016-10-27,992516
2016-10-28,992093
2016-10-29,993522
2016-10-30,992962
2016-10-31,993888
2016-11-01,993177
2016-11-02,992662
2016-11-03,992856
2016-11-04,989869
2016-11-05,991736
2016-11-06,991388
2016-11-07,992165
2016-11-08,995253
2016-11-09,995398
2016-11-10,996062
2016-11-11,996507
2016-11-12,996646
2016-11-13,995765
2016-11-14,995358
2016-11-15,994200
2016-11-16,993996
2016-11-17,994528
2016-11-18,994973
2016-11-19,995287
2016-11-20,994633
2016-11-21,994540
2016-11-22,993577
2016-11-23,994163
2016-11-24,993046
2016-11-25,992411
2016-11-26,992547
2016-11-27,992001
2016-11-28,994080
2016-11-29,993953
2016-11-30,994697
2016-12-01,994990
2016-12-02,994848
2016-12-03,994864
2016-12-04,993326
2016-12-05,993644
2016-12-06,992321
2016-12-07,992872
2016-12-08,993544
2016-12-09,993022
2016-12-10,993201
2016-12-11,993024
2016-12-12,993792
2016-12-13,994314
2016-12-14,993809
2016-12-15,993060
2016-12-16,992645
2016-12-17,992140
2016-12-18,993375
2016-12-19,994312
2016-12-20,994339
2016-12-21,994672
2016-12-22,994288
2016-12-23,994661
2016-12-24,993871
2016-12-25,993543
2016-12-26,993480
2016-12-27,993647
2016-12-28,995200
2016-12-29,995039
2016-12-30,996480
2016-12-31,995307
2017-01-01,994418
2017-01-02,994662
2017-01-03,994083
2017-01-04,995011
2017-01-05,995111
2017-01-06,994924
2017-01-07,994511
2017-01-08,994036
2017-01-09,992716
2017-01-10,993083
2017-01-11,993866
2017-01-12,993980
2017-01-13,994589
2017-01-14,994537
2017-01-15,992859
2017-01-16,992934
2017-01-17,0
2017-01-18,993015
2017-01-19,993945
2017-01-20,994412
2017-01-21,994273
2017-01-22,994818
2017-01-23,994476
2017-01-24,994307
2017-01-25,993196
2017-01-26,993070
2017-01-27,993087
2017-01-28,993166
2017-01-29,992832
2017-01-30,992116
2017-01-31,992232
2017-02-01,991378
2017-02-02,992754
2017-02-03,993648
2017-02-04,993616
2017-02-05,992978
2017-02-06,993621
2017-02-07,992975
2017-02-08,992688
2017-02-09,993827
2017-02-10,991373
2017-02-11,992082
2017-02-12,991074
2017-02-13,990938
2017-02-14,990300
2017-02-15,990662
2017-02-16,991785
2017-02-17,991226
2017-02-18,993824
2017-02-19,992274
2017-02-20,992933
2017-02-21,992575
2017-02-22,992138
2017-02-23,992768
2017-02-24,992080
2017-02-25,993679
2017-02-26,994008
2017-02-27,995034
2017-02-28,994426
2017-03-01,994111
2017-03-02,993183
2017-03-03,992567
2017-03-04,993381
2017-03-05,993110
2017-03-06,994327
2017-03-07,993902
2017-03-08,994685
2017-03-09,993956
2017-03-10,993405
2017-03-11,992568
2017-03-12,991417
2017-03-13,992368
2017-03-14,991332
2017-03-15,993288
2017-03-16,993461
2017-03-17,993016
2017-03-18,993347
2017-03-19,992846
2017-03-20,993212
2017-03-21,993736
2017-03-22,994380
2017-03-23,993177
2017-03-24,993526
2017-03-25,993192
2017-03-26,993749
2017-03-27,994523
2017-03-28,993792
2017-03-29,994194
2017-03-30,992452
2017-03-31,993182
2017-04-01,992471
2017-04-02,992933
2017-04-03,993667
2017-04-04,993332
2017-04-05,993540
2017-04-06,991750
2017-04-07,992610
2017-04-08,991919
2017-04-09,992656
2017-04-10,992348
2017-04-11,992178
2017-04-12,993106
2017-04-13,992778
2017-04-14,994110
2017-04-15,992378
2017-04-16,992725
2017-04-17,992203
2017-04-18,992614
2017-04-19,993513
2017-04-20,993721
2017-04-21,994779
2017-04-22,994640
2017-04-23,995512
2017-04-24,994679
2017-04-25,994923
2017-04-26,993670
2017-04-27,993938
2017-04-28,993666
2017-04-29,993110
2017-04-30,994325
2017-05-01,993242
2017-05-02,993860
2017-05-03,993441
2017-05-04,992252
2017-05-05,992426
2017-05-06,985558
2017-05-07,986218
2017-05-08,987432
2017-05-09,970701
2017-05-10,977737
2017-05-11,978094
2017-05-12,978732
2017-05-13,996294
2017-05-14,994358
2017-05-15,994567
2017-05-16,994092
2017-05-17,993089
2017-05-18,994612
2017-05-19,993744
2017-05-20,993383
2017-05-21,993181
2017-05-22,992889
2017-05-23,993187
2017-05-24,993565
2017-05-25,994934
2017-05-26,994932
2017-05-27,994696
2017-05-28,994892
2017-05-29,995229
2017-05-30,989828
2017-05-31,989152
2017-06-01,988789
2017-06-02,987283
2017-06-03,993092
2017-06-04,993100
2017-06-05,993476
2017-06-06,994747
2017-06-07,991310
2017-06-08,992646
2017-06-09,985725
2017-06-10,980302
2017-06-11,982665
2017-06-12,982830
2017-06-13,988427
2017-06-14,993817
2017-06-15,994945
2017-06-16,994917
2017-06-17,996114
2017-06-18,995855
2017-06-19,996611
2017-06-20,996136
2017-06-21,996782
2017-06-22,997231
2017-06-23,997848
2017-06-24,992388
2017-06-25,974231
2017-06-26,972414
2017-06-27,968763
2017-06-28,971512
2017-06-29,987146
2017-06-30,988221
2017-07-01,989334
2017-07-02,990287
2017-07-03,991085
2017-07-04,990705
2017-07-05,992304
2017-07-06,993284
2017-07-07,994602
2017-07-08,994786
2017-07-09,994826
2017-07-10,996210
2017-07-11,996091
2017-07-12,996945
2017-07-13,994840
2017-07-14,993146
2017-07-15,991079
2017-07-16,991291
2017-07-17,990131
2017-07-18,988475
2017-07-19,983035
2017-07-20,983393
2017-07-21,984637
2017-07-22,984139
2017-07-23,989584
2017-07-24,988280
2017-07-25,987864
2017-07-26,989738
2017-07-27,989944
2017-07-28,991094
2017-07-29,991040
2017-07-30,992027
2017-07-31,992188
2017-08-01,992500
2017-08-02,993142
2017-08-03,992523
2017-08-04,992380
2017-08-05,992326
2017-08-06,992580
2017-08-07,990851
2017-08-08,991657
2017-08-09,992865
2017-08-10,993182
2017-08-11,995215
2017-08-12,994521
2017-08-13,992599
2017-08-14,992033
2017-08-15,991415
2017-08-16,991547
2017-08-17,991763
2017-08-18,990736
2017-08-19,979241
2017-08-20,979690
2017-08-21,979129
2017-08-22,980560
2017-08-23,992411
2017-08-24,992855
2017-08-25,993876
2017-08-26,993131
2017-08-27,993889
2017-08-28,992253
2017-08-29,991839
2017-08-30,991024
2017-08-31,991021
2017-09-01,991023
2017-09-02,989785
2017-09-03,991915
2017-09-04,990777
2017-09-05,992289
2017-09-06,994025
2017-09-07,993158
2017-09-08,993493
2017-09-09,992641
2017-09-10,992776
2017-09-11,991667
2017-09-12,990968
2017-09-13,991025
2017-09-14,990824
2017-09-15,991643
2017-09-16,992986
2017-09-17,993406
2017-09-18,980349
2017-09-19,981172
2017-09-20,979851
2017-09-21,980255
2017-09-22,993334
2017-09-23,993173
2017-09-24,993429
2017-09-25,992573
2017-09-26,992143
2017-09-27,992175
2017-09-28,992612
2017-09-29,992291
2017-09-30,992938
2017-10-01,-32000
2017-10-02,990952
2017-10-03,991744
2017-10-04,991209
2017-10-05,992854
2017-10-06,993291
2017-10-07,992365
2017-10-08,992919
2017-10-09,993623
2017-10-10,992744
2017-10-11,993266
2017-10-12,992068
2017-10-13,991833
2017-10-14,993247
2017-10-15,992869
2017-10-16,994452
2017-10-17,995307
2017-10-18,996161
2017-10-19,996908
2017-10-20,996506
2017-10-21,996128
2017-10-22,994748
2017-10-23,994377
2017-10-24,994853
2017-10-25,994743
2017-10-26,995795
2017-10-27,995675
2017-10-28,995995
2017-10-29,995836
2017-10-30,995903
2017-10-31,995789
2017-11-01,995191
2017-11-02,995564
2017-11-03,995443
2017-11-04,995493
2017-11-05,995978
2017-11-06,996769
2017-11-07,995964
2017-11-08,995395
2017-11-09,994150
2017-11-10,992481
2017-11-11,992406
2017-11-12,992675
2017-11-13,992442
2017-11-14,993168
2017-11-15,993467
2017-11-16,992969
2017-11-17,993979
2017-11-18,993134
2017-11-19,993506
2017-11-20,993430
2017-11-21,993444
2017-11-22,993879
2017-11-23,992614
2017-11-24,993062
2017-11-25,992437
2017-11-26,991893
2017-11-27,992773
2017-11-28,993230
2017-11-29,992912
2017-11-30,992772
2017-12-01,992348
2017-12-02,991772
2017-12-03,991674
2017-12-04,991545
2017-12-05,991862
2017-12-06,991506
2017-12-07,991538
2017-12-08,991221
2017-12-09,990830
2017-12-10,991528
2017-12-11,991422
2017-12-12,992058
2017-12-13,992950
2017-12-14,993158
2017-12-15,993529
2017-12-16,993884
2017-12-17,993481
2017-12-18,993475
2017-12-19,993732
2017-12-20,993141
2017-12-21,993322
2017-12-22,992664
2017-12-23,992323
2017-12-24,992606
2017-12-25,991660
2017-12-26,991960
2017-12-27,991322
2017-12-28,991689
2017-12-29,990829
2017-12-30,991556
2017-12-31,991920
2018-01-01,992310
2018-01-02,993767
2018-01-03,991177
2018-01-04,992347
2018-01-05,990874
2018-01-06,991259
2018-01-07,992426
2018-01-08,991679
2018-01-09,991689
2018-01-10,991178
2018-01-11,991685
2018-01-12,989178
2018-01-13,989600
2018-01-14,989019
2018-01-15,990004
2018-01-16,992411
2018-01-17,993055
2018-01-18,993747
2018-01-19,992701
2018-01-20,993247
2018-01-21,991715
2018-01-22,991654
2018-01-23,990669
2018-01-24,990574
2018-01-25,991235
2018-01-26,991058
2018-01-27,991157
2018-01-28,988856
2018-01-29,990013
2018-01-30,989418
2018-01-31,990825
2018-02-01,991015
2018-02-02,990648
2018-02-03,992034
2018-02-04,989146
2018-02-05,991377
2018-02-06,991280
2018-02-07,991213
2018-02-08,994671
2018-02-09,994438
2018-02-10,994076
2018-02-11,993487
2018-02-12,993022
2018-02-13,991471
2018-02-14,992161
2018-02-15,991540
2018-02-16,991797
2018-02-17,991833
2018-02-18,992050
2018-02-19,992237
2018-02-20,991171
2018-02-21,992260
2018-02-22,990243
2018-02-23,991432
2018-02-24,990925
2018-02-25,991415
2018-02-26,992445
2018-02-27,991963
2018-02-28,992932
2018-03-01,992863
2018-03-02,993353
2018-03-03,992436
2018-03-04,992453
2018-03-05,992425
2018-03-06,992105
2018-03-07,992535
2018-03-08,992114
2018-03-09,992058
2018-03-10,989982
2018-03-11,990591
2018-03-12,990118
2018-03-13,990524
2018-03-14,992164
2018-03-15,991902
2018-03-16,992918
2018-03-17,992088
2018-03-18,992224
2018-03-19,991712
2018-03-20,992024
2018-03-21,990977
2018-03-22,991201
2018-03-23,991234
2018-03-24,990007
2018-03-25,992042
2018-03-26,990558
2018-03-27,992212
2018-03-28,992213
2018-03-29,992105
2018-03-30,992995
2018-03-31,992127
2018-04-01,992876
2018-04-02,991710
2018-04-03,992960
2018-04-04,992044
2018-04-05,992649
2018-04-06,993755
2018-04-07,994108
2018-04-08,995539
2018-04-09,994187
2018-04-10,994606
2018-04-11,992187
2018-04-12,992141
2018-04-13,992007
2018-04-14,991959
2018-04-15,993059
2018-04-16,992171
2018-04-17,992819
2018-04-18,991424
2018-04-19,991620
2018-04-20,991409
2018-04-21,992046
2018-04-22,991684
2018-04-23,991783
2018-04-24,992872
2018-04-25,991655
2018-04-26,993347
2018-04-27,993017
2018-04-28,992581
2018-04-29,991756
2018-04-30,991788
2018-05-01,990888
2018-05-02,990369
2018-05-03,991831
2018-05-04,989738
2018-05-05,991141
2018-05-06,990918
2018-05-07,991330
2018-05-08,992182
2018-05-09,992515
2018-05-10,993057
2018-05-11,992656
2018-05-12,993927
2018-05-13,993885
2018-05-14,993401
2018-05-15,993280
2018-05-16,993492
2018-05-17,992938
2018-05-18,993621
2018-05-19,993827
2018-05-20,991638
2018-05-21,991815
2018-05-22,990431
2018-05-23,991593
2018-05-24,992139
2018-05-25,990990
2018-05-26,991877
2018-05-27,991021
2018-05-28,992747
2018-05-29,993757
2018-05-30,994888
2018-05-31,993522
2018-06-01,992795
2018-06-02,992530
2018-06-03,992281
2018-06-04,986628
2018-06-05,985272
2018-06-06,986121
2018-06-07,984465
2018-06-08,992913
2018-06-09,993967
2018-06-10,994486
2018-06-11,995978
2018-06-12,992471
2018-06-13,988534
2018-06-14,982187
2018-06-15,979709
2018-06-16,981429
2018-06-17,986576
2018-06-18,992921
2018-06-19,995450
2018-06-20,996456
2018-06-21,994120
2018-06-22,993319
2018-06-23,992384
2018-06-24,992501
2018-06-25,992664
2018-06-26,993204
2018-06-27,990386
2018-06-28,987164
2018-06-29,992137
2018-06-30,989190
2018-07-01,989450
2018-07-02,987517
2018-07-03,986761
2018-07-04,981216
2018-07-05,987299
2018-07-06,985401
2018-07-07,981367
2018-07-08,989050
2018-07-09,984054
2018-07-10,983801
2018-07-11,983646
2018-07-12,983418
2018-07-13,986293
2018-07-14,986841
2018-07-15,991449
2018-07-16,990586
2018-07-17,995332
2018-07-18,996297
2018-07-19,994005
2018-07-20,994861
2018-07-21,994271
2018-07-22,993988
2018-07-23,991387
2018-07-24,993589
2018-07-25,992416
2018-07-26,992266
2018-07-27,992355
2018-07-28,992781
2018-07-29,987651
2018-07-30,989098
2018-07-31,987134
2018-08-01,984853
2018-08-02,995189
2018-08-03,995431
2018-08-04,995677
2018-08-05,996809
2018-08-06,998388
2018-08-07,997758
2018-08-08,995449
2018-08-09,995627
2018-08-10,991854
2018-08-11,991366
2018-08-12,993496
2018-08-13,994393
2018-08-14,997454
2018-08-15,998597
2018-08-16,998275
2018-08-17,996962
2018-08-18,994690
2018-08-19,993420
2018-08-20,992091
2018-08-21,993090
2018-08-22,994340
2018-08-23,994840
2018-08-24,995464
2018-08-25,994730
2018-08-26,992348
2018-08-27,993700
2018-08-28,995322
2018-08-29,995107
2018-08-30,997469
2018-08-31,997657
2018-09-01,998241
2018-09-02,996335
2018-09-03,993830
2018-09-04,992460
2018-09-05,989774
2018-09-06,992426
2018-09-07,993105
2018-09-08,994850
2018-09-09,994546
2018-09-10,993129
2018-09-11,995893
2018-09-12,994038
2018-09-13,996411
2018-09-14,995990
2018-09-15,994191
2018-09-16,994480
2018-09-17,993049
2018-09-18,995617
2018-09-19,996040
2018-09-20,994543
2018-09-21,995215
2018-09-22,995524
2018-09-23,995254
2018-09-24,995264
2018-09-25,995846
2018-09-26,993743
2018-09-27,993289
2018-09-28,991724
2018-09-29,994630
2018-09-30,995605
2018-10-01,996198
2018-10-02,996634
2018-10-03,994943
2018-10-04,993031
2018-10-05,992884
2018-10-06,993796
2018-10-07,994144
2018-10-08,994320
2018-10-09,993550
2018-10-10,992670
2018-10-11,991148
2018-10-12,992032
2018-10-13,990968
2018-10-14,991272
2018-10-15,993249
2018-10-16,994714
2018-10-17,996658
2018-10-18,998719
2018-10-19,999965
2018-10-20,997785
2018-10-21,996886
2018-10-22,997651
2018-10-23,997367
2018-10-24,998636
2018-10-25,999240
2018-10-26,998485
2018-10-27,998431
2018-10-28,998761
2018-10-29,998314
2018-10-30,997851
2018-10-31,998573
2018-11-01,996797
2018-11-02,994671
2018-11-03,993436
2018-11-04,994486
2018-11-05,993796
2018-11-06,996290
2018-11-07,998249
2018-11-08,997485
2018-11-09,999616
2018-11-10,999344
2018-11-11,999378
2018-11-12,996960
2018-11-13,997890
2018-11-14,995634
2018-11-15,-1371246
2018-11-16,-1364977
2018-11-17,-1365296
2018-11-18,-1360129
2018-11-19,997271
2018-11-20,997285
2018-11-21,998671
2018-11-22,998243
2018-11-23,997553
2018-11-24,996604
2018-11-25,996569
2018-11-26,997292
2018-11-27,998156
2018-11-28,996597
2018-11-29,997183
2018-11-30,996939
2018-12-01,997468
2018-12-02,999894
2018-12-03,998239
2018-12-04,999154
2018-12-05,996274
2018-12-06,996124
2018-12-07,996207
2018-12-08,996087
2018-12-09,999117
2018-12-10,998656
2018-12-11,999646
2018-12-12,999510
2018-12-13,998564
2018-12-14,996233
2018-12-15,996857
2018-12-16,996844
2018-12-17,995645
2018-12-18,997398
2018-12-19,996350
2018-12-20,996879
2018-12-21,996644
2018-12-22,997837
2018-12-23,997164
2018-12-24,997872
2018-12-25,997586
2018-12-26,996515
2018-12-27,999429
2018-12-28,997709
2018-12-29,997881
2018-12-30,997112
2018-12-31,996276
2019-01-01,992510
2019-01-02,993079
2019-01-03,992653
2019-01-04,993017
2019-01-05,998893
2019-01-06,997775
2019-01-07,998891
2019-01-08,997802
2019-01-09,996097
2019-01-10,996807
2019-01-11,996305
2019-01-12,996742
2019-01-13,996437
2019-01-14,997782
2019-01-15,994596
2019-01-16,995697
2019-01-17,995182
2019-01-18,994765
2019-01-19,996838
2019-01-20,997258
2019-01-21,998141
2019-01-22,997138
2019-01-23,998959
2019-01-24,998688
2019-01-25,997810
2019-01-26,998888
2019-01-27,997355
2019-01-28,996435
2019-01-29,995718
2019-01-30,996843
2019-01-31,995568
2019-02-01,998279
2019-02-02,996703
2019-02-03,995245
2019-02-04,996284
2019-02-05,997102
2019-02-06,997557
2019-02-07,997066
2019-02-08,997908
2019-02-09,993666
2019-02-10,0
2019-02-11,996132
2019-02-12,994821
2019-02-13,998084
2019-02-14,998008
2019-02-15,997138
2019-02-16,994231
2019-02-17,993956
2019-02-18,993011
2019-02-19,995107
2019-02-20,995482
2019-02-21,995374
2019-02-22,996107
2019-02-23,995243
2019-02-24,998051
2019-02-25,997026
2019-02-26,997869
2019-02-27,998610
2019-02-28,997716
2019-03-01,996744
2019-03-02,997675
2019-03-03,997434
2019-03-04,994342
2019-03-05,998180
2019-03-06,994904
2019-03-07,0
2019-03-08,996142
2019-03-09,995260
2019-03-10,996706
2019-03-11,996410
2019-03-12,997245
2019-03-13,996418
2019-03-14,997778
2019-03-15,997392
2019-03-16,996898
2019-03-17,997294
2019-03-18,995658
2019-03-19,995624
2019-03-20,994596
2019-03-21,994134
2019-03-22,994117
2019-03-23,995621
2019-03-24,997357
2019-03-25,998682
2019-03-26,999826
2019-03-27,997228
2019-03-28,998128
2019-03-29,998765
2019-03-30,996704
2019-03-31,998020
2019-04-01,997952
2019-04-02,997954
2019-04-03,998252
2019-04-05,996593
