date,value
2/3/2010,982175
2/4/2010,982175
2/5/2010,-32000
2/6/2010,974536
2/7/2010,974536
2/8/2010,978091
2/9/2010,978091
2/10/2010,982297
2/11/2010,982297
2/12/2010,987458
2/13/2010,985063
2/14/2010,984954
2/15/2010,986429
2/16/2010,984543
2/17/2010,987947
2/18/2010,987947
2/19/2010,986954
2/20/2010,986954
2/21/2010,989628
2/22/2010,986995
2/23/2010,985951
2/24/2010,984621
2/25/2010,982246
2/26/2010,984948
2/27/2010,984948
2/28/2010,988086
3/1/2010,987101
3/2/2010,984155
3/3/2010,983101
3/4/2010,978693
3/5/2010,983250
3/6/2010,983677
3/7/2010,987661
3/8/2010,987661
3/9/2010,989800
3/10/2010,987233
3/11/2010,986169
3/12/2010,985957
3/13/2010,982826
3/14/2010,985281
3/15/2010,985281
3/16/2010,989921
3/17/2010,987651
3/18/2010,988189
3/19/2010,984808
3/20/2010,980227
3/21/2010,980765
3/22/2010,980303
3/23/2010,983763
3/24/2010,983763
3/25/2010,987151
3/26/2010,987073
3/27/2010,989640
3/28/2010,984774
3/29/2010,980960
3/30/2010,978095
3/31/2010,978095
4/1/2010,985231
4/2/2010,984953
4/3/2010,986108
4/4/2010,985834
4/5/2010,984589
4/6/2010,984785
4/7/2010,984785
4/8/2010,984725
4/9/2010,984725
4/10/2010,989438
4/11/2010,987133
4/12/2010,988882
4/13/2010,987323
4/14/2010,981795
4/15/2010,984058
4/16/2010,984058
4/17/2010,988642
4/18/2010,987311
4/19/2010,987664
4/20/2010,989715
4/21/2010,988275
4/22/2010,983908
4/23/2010,983908
4/24/2010,982877
4/25/2010,982877
4/26/2010,992629
4/27/2010,991468
4/28/2010,992739
4/29/2010,990781
4/30/2010,987563
5/1/2010,989055
5/2/2010,989055
5/3/2010,991986
5/4/2010,991634
5/5/2010,991371
5/6/2010,991439
5/7/2010,990528
5/8/2010,988085
5/9/2010,988085
5/10/2010,991236
5/11/2010,991236
5/12/2010,995507
5/13/2010,993534
5/14/2010,991500
5/15/2010,990648
5/16/2010,987669
5/17/2010,985313
5/18/2010,985313
5/19/2010,986062
5/20/2010,986550
5/21/2010,988051
5/22/2010,989678
5/23/2010,987896
5/24/2010,974385
5/25/2010,974385
5/26/2010,975864
5/27/2010,975864
5/28/2010,991376
5/29/2010,989235
5/30/2010,989031
5/31/2010,989497
6/1/2010,987577
6/2/2010,981822
6/3/2010,981822
6/4/2010,980896
6/5/2010,980552
6/6/2010,983203
6/7/2010,981169
6/8/2010,978137
6/9/2010,980194
6/10/2010,980194
6/11/2010,987155
6/12/2010,987155
6/13/2010,969491
6/14/2010,970558
6/15/2010,960197
6/16/2010,963950
6/17/2010,971854
6/18/2010,973689
6/19/2010,973689
6/20/2010,979649
6/21/2010,959017
6/22/2010,950121
6/23/2010,933490
6/24/2010,906226
6/25/2010,944543
6/26/2010,945633
6/27/2010,985574
6/28/2010,985574
6/29/2010,983648
6/30/2010,970644
7/1/2010,966822
7/2/2010,970065
7/3/2010,960076
7/4/2010,976728
7/5/2010,976728
7/6/2010,974642
7/7/2010,974531
7/8/2010,973162
7/9/2010,946729
7/10/2010,933436
7/11/2010,944554
7/12/2010,944728
7/13/2010,943868
7/14/2010,943868
7/15/2010,941012
7/16/2010,935245
7/17/2010,944566
7/18/2010,954720
7/19/2010,949058
7/20/2010,978229
7/21/2010,978229
7/22/2010,979251
7/23/2010,982503
7/24/2010,985662
7/25/2010,982829
7/26/2010,980745
7/27/2010,953026
7/28/2010,953026
7/29/2010,959052
7/30/2010,959052
7/31/2010,988881
8/1/2010,979119
8/2/2010,975694
8/3/2010,978624
8/4/2010,967893
8/5/2010,986157
8/6/2010,986157
8/7/2010,992498
8/8/2010,990516
8/9/2010,989807
8/10/2010,983150
8/11/2010,977920
8/12/2010,960043
8/13/2010,960043
8/14/2010,966839
8/16/2010,979742
8/17/2010,981452
8/18/2010,981967
8/19/2010,978706
8/20/2010,977042
8/21/2010,976446
8/22/2010,976446
8/23/2010,983624
8/24/2010,983901
8/25/2010,985675
8/26/2010,982821
8/27/2010,980301
8/28/2010,966995
8/29/2010,966995
8/30/2010,973426
8/31/2010,973426
9/1/2010,983027
9/2/2010,983561
9/3/2010,980241
9/4/2010,980937
9/5/2010,981356
9/6/2010,981956
9/7/2010,981956
9/8/2010,979081
9/9/2010,978626
9/10/2010,973753
9/11/2010,977472
9/12/2010,977937
9/13/2010,979124
9/14/2010,979124
9/15/2010,986072
9/16/2010,986072
9/17/2010,991086
9/18/2010,987325
9/19/2010,985828
9/20/2010,985635
9/21/2010,981205
9/22/2010,987192
9/23/2010,987192
9/24/2010,991656
9/25/2010,991852
9/26/2010,991108
9/27/2010,992452
9/28/2010,991160
9/29/2010,986303
9/30/2010,986654
10/1/2010,985617
10/2/2010,985617
10/3/2010,992374
10/4/2010,992299
10/5/2010,993427
10/6/2010,991425
10/7/2010,988514
10/8/2010,980341
10/9/2010,980341
10/10/2010,987484
10/11/2010,989300
10/12/2010,992758
10/13/2010,993489
10/14/2010,991654
10/15/2010,992964
10/16/2010,992964
10/17/2010,992243
10/18/2010,992243
10/19/2010,991895
10/20/2010,991170
10/21/2010,990422
10/22/2010,987876
10/23/2010,984270
10/24/2010,988487
10/25/2010,988487
10/26/2010,993518
10/27/2010,990877
10/28/2010,988436
10/29/2010,989397
10/30/2010,987639
10/31/2010,989255
11/1/2010,989397
11/2/2010,988690
11/3/2010,988690
11/4/2010,991500
11/5/2010,988608
11/6/2010,988427
11/7/2010,987763
11/8/2010,983433
11/9/2010,985558
11/10/2010,985558
11/11/2010,987466
11/12/2010,987576
11/13/2010,988572
11/14/2010,986237
11/15/2010,984160
11/16/2010,984796
11/17/2010,984796
11/18/2010,988800
11/19/2010,988800
11/20/2010,990005
11/21/2010,987403
11/22/2010,986352
11/23/2010,986056
11/24/2010,983060
11/25/2010,984489
11/26/2010,984489
11/27/2010,987463
11/28/2010,987517
11/29/2010,988967
11/30/2010,986274
12/1/2010,984328
12/2/2010,981866
12/3/2010,981866
12/4/2010,984076
12/5/2010,984076
12/6/2010,988183
12/7/2010,987315
12/8/2010,988204
12/9/2010,987003
12/10/2010,985834
12/11/2010,987092
12/12/2010,987092
12/13/2010,987874
12/14/2010,987514
12/15/2010,987128
12/16/2010,983964
12/17/2010,982376
12/18/2010,977954
12/19/2010,977954
12/20/2010,983648
12/21/2010,983648
12/22/2010,990004
12/23/2010,987390
12/24/2010,987445
12/25/2010,983959
12/26/2010,980627
12/27/2010,982733
12/28/2010,982733
12/29/2010,984372
12/30/2010,983930
12/31/2010,982302
1/1/2011,981776
1/2/2011,981236
1/3/2011,989319
1/4/2011,990317
1/5/2011,992351
1/6/2011,989807
1/7/2011,991507
1/8/2011,986777
1/9/2011,987962
1/10/2011,985612
1/11/2011,982733
1/12/2011,979539
1/13/2011,979539
1/14/2011,983681
1/15/2011,985000
1/16/2011,987653
1/17/2011,984083
1/18/2011,982024
1/19/2011,974926
1/20/2011,974926
1/21/2011,981312
1/22/2011,981312
1/23/2011,989145
1/24/2011,985467
1/25/2011,983378
1/26/2011,984540
1/27/2011,982457
1/28/2011,986272
1/29/2011,986272
1/30/2011,986652
1/31/2011,986146
2/1/2011,986750
2/2/2011,985121
2/3/2011,983443
2/4/2011,981702
2/5/2011,981702
2/6/2011,981644
2/7/2011,981644
2/8/2011,986861
2/9/2011,986246
2/10/2011,988365
2/11/2011,984710
2/12/2011,980052
2/13/2011,978953
2/14/2011,978953
2/15/2011,980980
2/16/2011,979695
2/17/2011,978529
2/18/2011,980055
2/19/2011,979854
2/20/2011,980892
2/21/2011,980892
2/22/2011,980130
2/23/2011,980130
2/24/2011,983886
2/25/2011,982001
2/26/2011,982261
2/27/2011,982420
2/28/2011,980007
3/1/2011,981560
3/2/2011,981560
3/3/2011,985462
3/4/2011,984296
3/5/2011,985380
3/6/2011,984098
3/7/2011,981132
3/8/2011,983995
3/9/2011,983995
3/10/2011,985469
3/11/2011,985469
3/12/2011,988032
3/13/2011,987283
3/14/2011,988147
3/15/2011,986312
3/16/2011,982052
3/17/2011,983680
3/18/2011,983680
3/19/2011,983948
3/20/2011,985103
3/21/2011,984801
3/22/2011,982694
3/23/2011,982712
3/24/2011,978706
3/25/2011,978706
3/26/2011,982339
3/27/2011,982339
3/28/2011,988738
3/29/2011,988545
3/30/2011,989835
3/31/2011,990752
4/1/2011,988464
4/2/2011,985435
4/3/2011,985435
4/4/2011,984258
4/5/2011,983936
4/6/2011,984417
4/7/2011,983024
4/8/2011,980518
4/9/2011,981313
4/10/2011,981030
4/11/2011,983456
4/12/2011,983456
4/13/2011,986693
4/14/2011,984943
4/15/2011,986019
4/16/2011,984259
4/17/2011,980323
4/18/2011,984154
4/19/2011,984154
4/20/2011,989595
4/21/2011,987660
4/22/2011,987462
4/23/2011,986111
4/24/2011,982936
4/25/2011,981413
4/26/2011,981413
4/28/2011,985570
4/29/2011,991702
5/1/2011,989834
5/2/2011,986996
5/3/2011,982933
5/4/2011,985835
5/5/2011,985835
5/6/2011,988652
5/7/2011,989375
5/8/2011,988156
5/10/2011,986988
5/12/2011,985359
5/13/2011,985587
5/15/2011,990963
5/16/2011,990488
5/17/2011,991638
5/18/2011,990276
5/20/2011,989650
5/21/2011,989650
5/22/2011,989881
5/23/2011,990317
5/24/2011,988140
5/25/2011,986118
5/26/2011,986118
5/27/2011,985283
5/29/2011,989216
5/30/2011,989216
5/31/2011,988919
6/1/2011,985036
6/2/2011,982950
6/3/2011,982807
6/4/2011,976803
6/5/2011,979769
6/6/2011,979769
6/8/2011,982001
6/9/2011,984084
6/10/2011,979147
6/11/2011,976399
6/12/2011,974953
6/14/2011,977589
6/15/2011,977589
6/16/2011,978636
6/17/2011,980540
6/19/2011,982016
6/21/2011,983068
6/22/2011,983068
6/23/2011,975964
6/24/2011,975935
6/25/2011,970770
6/26/2011,971472
6/29/2011,942846
6/30/2011,941805
7/1/2011,941805
7/2/2011,974849
7/3/2011,964551
7/5/2011,963935
7/6/2011,955217
7/7/2011,975190
7/8/2011,975190
7/10/2011,980641
7/11/2011,979621
7/13/2011,976561
7/14/2011,976892
7/15/2011,976892
7/16/2011,984168
7/17/2011,984168
7/19/2011,986745
7/20/2011,986858
7/21/2011,962365
7/22/2011,946867
7/23/2011,944864
7/24/2011,944864
7/25/2011,979297
7/26/2011,979939
7/27/2011,979962
7/28/2011,980650
7/31/2011,976089
8/1/2011,974604
8/4/2011,970172
8/5/2011,963660
8/7/2011,976432
8/8/2011,964501
8/9/2011,964501
8/10/2011,961300
8/11/2011,958876
8/12/2011,962517
8/13/2011,966177
8/14/2011,963260
8/16/2011,958410
8/17/2011,922406
8/19/2011,897081
8/20/2011,902101
8/21/2011,902934
8/22/2011,894763
8/23/2011,896929
8/24/2011,918152
8/25/2011,918152
8/26/2011,955913
8/27/2011,954925
8/28/2011,954910
8/29/2011,962171
8/30/2011,963394
9/1/2011,964940
9/2/2011,946077
9/3/2011,946077
9/5/2011,964368
9/6/2011,977969
9/8/2011,966428
9/9/2011,971682
9/11/2011,986462
9/12/2011,986151
9/13/2011,986994
9/15/2011,984672
9/16/2011,986236
9/17/2011,986236
9/18/2011,988655
9/21/2011,980041
9/23/2011,976801
9/24/2011,970641
9/25/2011,963572
9/26/2011,963572
9/27/2011,968595
9/28/2011,970183
9/29/2011,981449
9/30/2011,977305
4/1/2013,989258
4/2/2013,987171
4/3/2013,985267
4/4/2013,985244
4/5/2013,981764
4/6/2013,981545
4/7/2013,982152
4/8/2013,983774
4/9/2013,987761
4/10/2013,988248
4/11/2013,989628
4/12/2013,989671
4/13/2013,987063
4/14/2013,986097
4/15/2013,985839
4/16/2013,984138
4/17/2013,986880
4/18/2013,987773
4/19/2013,986687
4/20/2013,986384
4/21/2013,983765
4/22/2013,983258
4/23/2013,981814
4/24/2013,982582
4/25/2013,984630
4/26/2013,985364
4/27/2013,986243
4/28/2013,984762
4/29/2013,983345
4/30/2013,982044
5/1/2013,983098
5/2/2013,982422
5/3/2013,982457
5/4/2013,983090
5/5/2013,981527
5/6/2013,982790
5/7/2013,981060
5/8/2013,981810
5/9/2013,981259
5/10/2013,982274
5/11/2013,984001
5/12/2013,982455
5/13/2013,987377
5/14/2013,-32000
5/15/2013,982938
5/16/2013,979482
5/17/2013,981978
5/18/2013,981935
5/19/2013,983246
5/20/2013,986254
5/21/2013,985196
5/22/2013,985430
5/23/2013,982397
5/24/2013,980759
5/25/2013,979919
5/26/2013,980484
5/27/2013,983378
5/28/2013,983984
5/29/2013,986587
5/30/2013,982404
5/31/2013,971419
6/1/2013,956692
6/2/2013,953586
6/3/2013,955060
6/4/2013,966037
6/5/2013,976064
6/6/2013,972135
6/7/2013,971454
6/8/2013,956919
6/9/2013,961463
6/10/2013,961570
6/11/2013,964768
6/12/2013,973728
6/13/2013,971009
6/14/2013,975612
6/15/2013,971334
6/16/2013,975560
6/17/2013,976014
6/18/2013,973226
6/19/2013,972852
6/20/2013,970744
6/21/2013,970410
6/22/2013,968790
6/23/2013,970229
6/24/2013,968620
6/25/2013,968454
6/26/2013,970145
6/27/2013,970640
6/28/2013,958250
6/29/2013,952730
6/30/2013,951276
7/1/2013,937337
7/2/2013,952265
7/3/2013,955377
7/4/2013,956918
7/5/2013,966383
7/6/2013,966967
7/7/2013,966107
7/8/2013,963177
7/9/2013,966100
7/10/2013,964012
7/11/2013,965658
7/12/2013,964819
7/13/2013,967549
7/14/2013,967278
7/15/2013,971166
7/16/2013,978569
7/17/2013,977490
7/18/2013,977643
7/19/2013,974992
7/20/2013,975889
7/21/2013,975553
7/22/2013,977416
7/23/2013,978630
7/24/2013,974793
7/25/2013,971497
7/26/2013,964433
7/27/2013,962414
7/28/2013,964562
7/29/2013,966880
7/30/2013,971551
7/31/2013,960220
8/1/2013,956595
8/2/2013,949939
8/3/2013,941214
8/4/2013,943837
8/5/2013,937480
8/6/2013,938941
8/7/2013,948941
8/8/2013,958536
8/9/2013,961270
8/10/2013,968035
8/11/2013,969864
8/12/2013,970941
8/13/2013,972688
8/14/2013,970539
8/15/2013,963535
8/16/2013,961164
8/17/2013,962642
8/18/2013,960665
8/19/2013,967063
8/20/2013,966165
8/21/2013,962406
8/22/2013,957193
8/23/2013,956366
8/24/2013,959857
8/25/2013,960448
8/26/2013,967095
8/27/2013,963762
8/28/2013,962890
8/29/2013,969466
8/30/2013,972879
8/31/2013,974693
9/1/2013,977645
9/2/2013,975423
9/3/2013,975403
9/4/2013,978518
9/5/2013,969291
9/6/2013,963551
9/7/2013,955452
9/8/2013,952116
9/9/2013,955765
9/10/2013,961001
9/11/2013,967875
9/12/2013,967559
9/13/2013,968508
9/14/2013,968415
9/15/2013,941223
9/16/2013,941543
9/17/2013,940998
9/18/2013,941249
9/19/2013,968865
9/20/2013,973542
9/21/2013,976091
9/22/2013,979539
9/23/2013,980790
9/24/2013,977160
9/25/2013,977052
9/26/2013,938755
9/27/2013,932812
9/28/2013,919646
9/29/2013,917399
9/30/2013,952168
10/1/2013,957389
10/2/2013,970867
10/3/2013,975182
10/4/2013,977736
10/5/2013,977965
10/6/2013,977579
10/7/2013,974113
10/8/2013,974476
10/9/2013,974109
10/10/2013,977150
10/11/2013,980534
10/12/2013,982024
10/13/2013,984321
10/14/2013,982741
10/15/2013,985047
10/16/2013,981820
10/17/2013,980711
10/18/2013,981910
10/19/2013,979376
10/20/2013,981524
10/21/2013,980765
10/22/2013,975720
10/23/2013,971002
10/24/2013,970054
10/25/2013,968731
10/26/2013,972673
10/27/2013,961357
10/28/2013,959788
10/29/2013,961117
10/30/2013,962158
10/31/2013,978043
11/1/2013,978987
11/2/2013,979813
11/3/2013,978290
11/4/2013,979826
11/5/2013,981935
11/6/2013,981018
11/7/2013,982316
11/8/2013,980353
11/9/2013,977727
11/10/2013,977784
11/11/2013,976759
11/12/2013,977157
11/13/2013,979291
11/14/2013,979376
11/15/2013,978039
11/16/2013,978043
11/17/2013,975788
11/18/2013,976202
11/19/2013,977727
11/20/2013,979380
11/21/2013,981812
11/22/2013,981020
11/23/2013,979950
11/24/2013,978158
11/25/2013,978016
11/26/2013,977648
11/27/2013,979520
11/28/2013,980241
11/29/2013,980091
11/30/2013,981704
12/1/2013,979701
12/2/2013,977872
12/3/2013,976516
12/4/2013,977147
12/5/2013,979929
12/6/2013,982617
12/7/2013,985057
12/8/2013,984300
12/9/2013,983639
12/10/2013,982640
12/11/2013,981603
12/12/2013,980707
12/13/2013,979794
12/14/2013,980163
12/15/2013,980388
12/16/2013,981147
12/17/2013,980244
12/18/2013,979196
12/19/2013,979044
12/20/2013,979539
12/21/2013,981811
12/22/2013,982042
12/23/2013,982284
12/24/2013,980581
12/25/2013,978781
12/26/2013,978200
12/27/2013,976957
12/28/2013,977524
12/29/2013,978295
12/30/2013,979499
12/31/2013,981281
1/1/2014,983152
1/2/2014,982170
1/3/2014,982530
1/4/2014,981982
1/5/2014,980972
1/6/2014,982933
1/7/2014,983351
1/8/2014,984130
1/9/2014,983156
1/10/2014,980719
1/11/2014,978788
1/12/2014,978248
1/13/2014,978928
1/14/2014,980898
1/15/2014,982264
1/16/2014,982407
1/17/2014,983170
1/18/2014,981646
1/19/2014,981466
1/20/2014,981479
1/21/2014,982376
1/22/2014,985235
1/23/2014,985644
1/24/2014,985980
1/25/2014,983773
1/26/2014,982829
1/27/2014,982086
1/28/2014,982861
1/29/2014,983705
1/30/2014,983899
1/31/2014,984952
2/1/2014,984054
2/2/2014,985459
2/3/2014,985033
2/4/2014,983013
2/5/2014,981678
2/6/2014,979160
2/7/2014,980348
2/8/2014,982009
2/9/2014,983511
2/10/2014,985700
2/11/2014,984242
2/12/2014,984188
2/13/2014,982061
2/14/2014,978537
2/15/2014,978406
2/16/2014,978487
2/17/2014,979342
2/18/2014,980700
2/19/2014,981340
2/20/2014,979197
2/21/2014,977356
2/22/2014,979376
2/23/2014,979838
2/24/2014,982793
2/25/2014,985456
2/26/2014,985269
2/27/2014,984546
2/28/2014,982247
3/1/2014,980678
3/2/2014,979317
3/3/2014,980902
3/4/2014,982497
3/5/2014,984086
3/6/2014,986698
3/7/2014,984661
3/8/2014,983252
3/9/2014,982258
3/10/2014,981160
3/11/2014,982630
3/12/2014,983918
3/13/2014,984752
3/14/2014,984696
3/15/2014,984434
3/16/2014,984435
3/17/2014,983661
3/18/2014,981576
3/19/2014,980440
3/20/2014,980447
3/21/2014,981225
3/22/2014,982302
3/23/2014,980264
3/24/2014,978564
3/25/2014,979098
3/26/2014,980381
3/27/2014,982186
3/28/2014,982918
3/29/2014,983742
3/30/2014,983098
3/31/2014,983875
4/1/2014,982021
4/2/2014,980082
4/3/2014,979876
4/4/2014,979089
4/5/2014,980937
4/6/2014,982880
4/7/2014,983798
4/8/2014,983901
4/9/2014,983284
4/10/2014,980453
4/11/2014,978989
4/12/2014,980011
4/13/2014,981452
4/14/2014,982802
4/15/2014,984323
4/16/2014,984281
4/17/2014,980877
4/18/2014,981252
4/19/2014,979289
4/20/2014,978272
4/21/2014,981021
4/22/2014,980700
4/23/2014,984122
4/24/2014,985071
4/25/2014,985616
4/26/2014,985427
4/27/2014,984970
4/28/2014,984996
4/29/2014,984731
4/30/2014,985485
5/1/2014,984929
5/2/2014,984709
5/3/2014,984437
5/4/2014,983938
5/5/2014,983279
5/6/2014,982066
5/7/2014,982790
5/8/2014,982459
5/9/2014,983137
5/10/2014,985716
5/11/2014,984987
5/12/2014,986877
5/13/2014,987174
5/14/2014,987758
5/15/2014,987959
5/16/2014,988195
5/17/2014,986845
5/18/2014,980512
5/19/2014,969569
5/20/2014,970137
5/21/2014,969447
5/22/2014,973652
5/23/2014,985117
5/24/2014,982933
5/25/2014,985227
5/26/2014,982087
5/27/2014,982008
5/28/2014,978469
5/29/2014,978840
5/30/2014,978384
5/31/2014,977908
6/1/2014,980828
6/2/2014,978390
6/3/2014,981669
6/4/2014,980700
6/5/2014,979569
6/6/2014,978668
6/7/2014,978379
6/8/2014,980587
6/9/2014,982216
6/10/2014,984342
6/11/2014,984991
6/12/2014,978578
6/13/2014,972209
6/14/2014,969025
6/15/2014,966794
6/16/2014,970248
6/17/2014,973412
6/18/2014,973112
6/19/2014,972823
6/20/2014,972430
6/21/2014,973674
6/22/2014,975915
6/23/2014,975420
6/24/2014,975190
6/25/2014,974743
6/26/2014,974328
6/27/2014,972024
6/28/2014,971323
6/29/2014,969450
6/30/2014,969874
7/1/2014,975059
7/2/2014,973757
7/3/2014,966872
7/4/2014,951905
7/5/2014,945157
7/6/2014,944081
7/7/2014,953469
7/8/2014,964398
7/9/2014,958893
7/10/2014,957455
7/11/2014,955764
7/12/2014,958602
7/13/2014,966874
7/14/2014,975353
7/15/2014,962698
7/16/2014,964431
7/17/2014,959671
7/18/2014,952697
7/19/2014,966766
7/20/2014,964118
7/21/2014,970414
7/22/2014,972191
7/23/2014,974898
7/24/2014,973583
7/25/2014,974353
7/26/2014,976535
7/27/2014,975076
7/28/2014,978580
7/29/2014,975993
7/30/2014,972743
7/31/2014,966408
8/1/2014,967009
8/2/2014,970372
8/3/2014,975105
8/4/2014,979313
8/5/2014,969253
8/6/2014,969752
8/7/2014,963716
8/8/2014,966987
8/9/2014,975765
8/10/2014,974523
8/11/2014,976195
8/12/2014,974178
8/13/2014,969771
8/14/2014,963924
8/15/2014,966332
8/16/2014,964198
8/17/2014,967159
8/18/2014,974724
8/19/2014,973232
8/20/2014,970590
8/21/2014,961586
8/22/2014,960975
8/23/2014,960624
8/24/2014,962733
8/25/2014,969294
8/26/2014,969203
8/27/2014,962435
8/28/2014,960886
8/29/2014,961337
8/30/2014,956372
8/31/2014,954530
9/1/2014,949682
9/2/2014,952324
9/3/2014,953613
9/4/2014,959416
9/5/2014,965365
9/6/2014,961581
9/7/2014,965070
9/8/2014,967324
9/9/2014,0
9/10/2014,964567
9/11/2014,964275
9/12/2014,967231
9/13/2014,968417
9/14/2014,972986
9/15/2014,970676
9/16/2014,970546
9/17/2014,970822
9/18/2014,971599
9/19/2014,967244
9/20/2014,966186
9/21/2014,968555
9/22/2014,969225
9/23/2014,972399
9/24/2014,961984
9/25/2014,962149
9/26/2014,957006
9/27/2014,960439
9/28/2014,971813
9/29/2014,972438
9/30/2014,975480
10/1/2014,975424
10/2/2014,975806
10/3/2014,974166
10/4/2014,973718
10/5/2014,971502
10/6/2014,971595
10/7/2014,973914
10/8/2014,975303
10/9/2014,978188
10/10/2014,975571
10/11/2014,976726
10/12/2014,975943
10/13/2014,976455
10/14/2014,978945
10/15/2014,968329
10/16/2014,967523
10/17/2014,961882
10/18/2014,962027
10/19/2014,969865
10/20/2014,973337
10/21/2014,977822
10/22/2014,977525
10/23/2014,979026
10/24/2014,976813
10/25/2014,977594
10/26/2014,975784
10/27/2014,976440
10/28/2014,977858
10/29/2014,978409
10/30/2014,981155
10/31/2014,981340
11/1/2014,983265
11/2/2014,979371
11/3/2014,979611
11/4/2014,976809
11/5/2014,977845
11/6/2014,981529
11/7/2014,982115
11/8/2014,985064
11/9/2014,979715
11/10/2014,978488
11/11/2014,975076
11/12/2014,974298
11/13/2014,976695
11/14/2014,977556
11/15/2014,979883
11/16/2014,979669
11/17/2014,981387
11/18/2014,979414
11/19/2014,978068
11/20/2014,979097
11/21/2014,975714
11/22/2014,978403
11/23/2014,981478
11/24/2014,981993
11/25/2014,984890
11/26/2014,985327
11/27/2014,984485
11/28/2014,983684
11/29/2014,981919
11/30/2014,980937
12/1/2014,980561
12/2/2014,981723
12/3/2014,983458
12/4/2014,981791
12/5/2014,981643
12/6/2014,979218
12/7/2014,979459
12/8/2014,980820
12/9/2014,981977
12/10/2014,983379
12/11/2014,980471
12/12/2014,980359
12/13/2014,976824
12/14/2014,975450
12/15/2014,975878
12/16/2014,977116
12/17/2014,979527
12/18/2014,981188
12/19/2014,982759
12/20/2014,981328
12/21/2014,980801
12/22/2014,980014
12/23/2014,981910
12/24/2014,983448
12/25/2014,984485
12/26/2014,984033
12/27/2014,982782
12/28/2014,980169
12/29/2014,977403
12/30/2014,976984
12/31/2014,976775
1/1/2015,976411
1/2/2015,978569
1/3/2015,980939
1/4/2015,981405
1/5/2015,982138
1/6/2015,983616
1/7/2015,980926
1/8/2015,981233
1/9/2015,983879
1/10/2015,982611
1/11/2015,984301
1/12/2015,983202
1/13/2015,982016
1/14/2015,980101
1/15/2015,981147
1/16/2015,981943
1/17/2015,982764
1/18/2015,984988
1/19/2015,984232
1/20/2015,983822
1/21/2015,982417
1/22/2015,983247
1/23/2015,981757
1/24/2015,984713
1/25/2015,986341
1/26/2015,985263
1/27/2015,987850
1/28/2015,985000
1/29/2015,982937
1/30/2015,980936
1/31/2015,978550
2/1/2015,976369
2/2/2015,978095
2/3/2015,981225
2/4/2015,982642
2/5/2015,985061
2/6/2015,982578
2/7/2015,980504
2/8/2015,980786
2/9/2015,982098
2/10/2015,984491
2/11/2015,986545
2/12/2015,987065
2/13/2015,984579
2/14/2015,983796
2/15/2015,982218
2/16/2015,981406
2/17/2015,981240
2/18/2015,982798
2/19/2015,984138
2/20/2015,984147
2/21/2015,985601
2/22/2015,982524
2/23/2015,979989
2/24/2015,978508
2/25/2015,978065
2/26/2015,979000
2/27/2015,980262
2/28/2015,981384
3/1/2015,979405
3/2/2015,978439
3/3/2015,978526
3/4/2015,978419
3/5/2015,977782
3/6/2015,979276
3/7/2015,979500
3/8/2015,978760
3/9/2015,981481
3/10/2015,980911
3/11/2015,980078
3/12/2015,981281
3/13/2015,980945
3/14/2015,982119
3/15/2015,983909
3/16/2015,985118
3/17/2015,985198
3/18/2015,984917
3/19/2015,984744
3/20/2015,983624
3/21/2015,983392
3/22/2015,984736
3/23/2015,985247
3/24/2015,985939
3/25/2015,987051
3/26/2015,986535
3/27/2015,985599
3/28/2015,982965
3/29/2015,982248
3/30/2015,981619
3/31/2015,981595
4/6/2015,975395
4/7/2015,984448
4/8/2015,983933
4/9/2015,984026
4/10/2015,985402
4/11/2015,982258
4/12/2015,980797
4/13/2015,980189
4/14/2015,981778
4/15/2015,984027
4/16/2015,987437
4/17/2015,988484
4/18/2015,987176
4/19/2015,984287
4/20/2015,981428
4/21/2015,980714
4/22/2015,981187
4/23/2015,981327
4/24/2015,982561
4/25/2015,984160
4/26/2015,984703
4/27/2015,985502
4/28/2015,985660
4/29/2015,984529
4/30/2015,983826
5/1/2015,984432
5/2/2015,985006
5/3/2015,983679
5/4/2015,983057
5/5/2015,984302
5/6/2015,983668
5/7/2015,985243
5/8/2015,985199
5/9/2015,982630
5/10/2015,982114
5/11/2015,981749
5/12/2015,984188
5/13/2015,985563
5/14/2015,985519
5/15/2015,984430
5/16/2015,981152
5/17/2015,980156
5/18/2015,981491
5/19/2015,981629
5/20/2015,983317
5/21/2015,984051
5/22/2015,982145
5/23/2015,980113
5/24/2015,976361
5/25/2015,976888
5/26/2015,978071
5/27/2015,979230
5/28/2015,981832
5/29/2015,981704
5/30/2015,982005
5/31/2015,981675
6/1/2015,981690
6/2/2015,979932
6/3/2015,979724
6/4/2015,980244
6/5/2015,980975
6/6/2015,982440
6/7/2015,981301
6/8/2015,982298
6/9/2015,979971
6/10/2015,978592
6/11/2015,978342
6/12/2015,978666
6/13/2015,980286
6/14/2015,979695
6/15/2015,980552
6/16/2015,972916
6/17/2015,974135
6/18/2015,976448
6/19/2015,977399
6/20/2015,984403
6/21/2015,970432
6/22/2015,969044
6/23/2015,963094
6/24/2015,961089
6/25/2015,971077
6/26/2015,969082
6/27/2015,971167
6/28/2015,971503
6/29/2015,971568
6/30/2015,971240
7/1/2015,969005
7/2/2015,966126
7/3/2015,968823
7/4/2015,969410
7/5/2015,973419
7/6/2015,974152
7/7/2015,972061
7/8/2015,971524
7/9/2015,954668
7/10/2015,952194
7/11/2015,956709
